gov_id,name,state,population,domain,hub_url,hub_fetch_status,home_fetch_status,hop_candidates_checked,fetches_used,outcome,platform,hit_url,hit_source,needs_listing_discovery,all_platforms_found,note,error
38:0103004,Atmore city,AL,8310,https://welcometoatmore.com,https://welcometoatmore.com/AgendaCenter,not_found,ok,6,6,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://welcometoatmore.com/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://welcometoatmore.com/AgendaCenter (source=home_hop_link); excluded non-actionable hit: civicplus https://cpauthentication.civicplus.com/Identity/Account/Register?returnUrl=%2Fconnect%2Fauthorize%2Fcallback%3Fclient_id%3D4aba2f8b-7db2-4eac-83d2-904aa3bf0d00%26redirect_uri%3Dhttps%253A%252F%252Fwww.welcometoatmore.com%252FIdentityServer%252FSignIn,
38:0133424,Hartford city,AL,2763,https://cityofhartfordal.org,https://cityofhartfordal.org/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://cityofhartfordal.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://cityofhartfordal.org/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://cityofhartfordal.org/AgendaCenter/ViewFile/Agenda/_04082026-28?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://cityofhartfordal.org/agendacenter (source=home_hop_link); excluded non-actionable hit:,
38:0146264,Malvern town,AL,1677,https://malvern-al.org,https://malvern-al.org/AgendaCenter,ok,ok,11,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://malvern-al.org/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://malvern-al.org/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://malvern-al.org/AgendaCenter (source=hub_hop_link_page_anchor); excluded non-actionable hit: civicplus https://malvern-al.org/AgendaCenter (source=home_hop_link); excluded non-actionable hit: civicplus https://malvern-al.org/AgendaCenter (so,
38:0159088,Perdido Beach town,AL,584,https://townofperdidobeach.org,https://www.townofperdidobeach.org/list.aspx#agendaCenter,challenge,ok,8,10,no_platform_link_found,,,,False,,hub_url is behind a human-verification challenge; stopped there; excluded non-actionable hit: civicplus https://www.townofperdidobeach.org/list.aspx#agendaCenter (source=home_hop_link_page_anchor),
38:0200065,Adak city,AK,169,https://adak-ak.gov,https://adak-ak.gov/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://adak-ak.gov/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://adak-ak.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://adak-ak.gov/AgendaCenter/ViewFile/Agenda/_08202026-59 (source=hub_hop_link); excluded non-actionable hit: civicplus https://adak-ak.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://adak-ak.gov/AgendaCenter/V,
38:0254920,Nome city,AK,3668,https://nomealaska.org,https://www.nomealaska.org/AgendaCenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
38:0406260,Bisbee city,AZ,4957,https://bisbeeaz.gov,https://bisbeeaz.gov/agendacenter,ok,ok,17,10,platform_found,youtube,https://www.youtube.com/channel/UCoKAHjI_5kCJ5FTBp4eC7ng,hub_icon_shortcut_redirect,False,youtube:https://www.youtube.com/channel/UCoKAHjI_5kCJ5FTBp4eC7ng,excluded non-actionable hit: civicplus https://bisbeeaz.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://bisbeeaz.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://bisbeeaz.gov/AgendaCenter/ViewFile/Agenda/_09152026-571 (source=hub_hop_link); excluded non-actionable hit: civicplus https://bisbeeaz.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://bisbeeaz.gov/AgendaCen,
38:0427050,Gila Bend town,AZ,1847,https://gilabendaz.org,https://gilabendaz.org/AgendaCenter/Council-Meeting-Agendas-1,ok,ok,16,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://gilabendaz.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://gilabendaz.org/AgendaCenter/Council-Action-Minutes-3 (source=hub_hop_link); excluded non-actionable hit: civicplus https://gilabendaz.org/AgendaCenter/Council-Meeting-Agendas-1 (source=home_hop_link_page_anchor); excluded non-actionable hit: civicplus https://gilabendaz.org/AgendaCenter/ViewFile/Agenda/_09082026-599 (source=hub_hop_link); ex,
38:0481480,Wellton town,AZ,2648,https://welltonaz.gov,https://welltonaz.gov/agendacenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
38:0525780,Garland town,AR,183,https://garlandcounty.org,https://www.garlandcounty.org/agendacenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
38:0636490,Industry city,CA,256,https://cityofindustry.org,https://cityofindustry.org/AgendaCenter,ok,ok,16,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://cityofindustry.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://cityofindustry.org/AgendaCenter/ViewFile/Agenda/_05142025-677 (source=hub_hop_link); excluded non-actionable hit: civicplus https://cityofindustry.org/AgendaCenter/ViewFile/Agenda/_04242025-1035 (source=hub_hop_link); excluded non-actionable hit: civicplus https://cityofindustry.org/AgendaCenter/ViewFile/Agenda/_03192025-12 (source=hub_h,
38:0645778,Marina city,CA,23047,https://cityofmarina.org,https://www.cityofmarina.org/AgendaCenter,ok,ok,16,9,platform_found,telvue,https://videoplayer.telvue.com/player/m_3HX6961GRMsvkqSCdwmGeJ8rwpRZrR/media/545969?fullscreen=false&showtabssearch=true&autostart=false,hub_hop_link,False,telvue:https://videoplayer.telvue.com/player/m_3HX6961GRMsvkqSCdwmGeJ8rwpRZrR/media/545969?fullscreen=false&showtabssearch=true&autostart=false,excluded non-actionable hit: civicplus https://www.cityofmarina.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.cityofmarina.org/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.cityofmarina.org/AgendaCenter (source=home_hop_link); excluded non-actionable hit: civicplus https://www.cityofmarina.org/AgendaCenter/ViewFile/Agenda/_09152026-757 (source=hub_hop_link); excluded non-actionable hit: civicplu,
38:0650874,Nevada City city,CA,3195,https://nevadacityca.gov,https://nevadacityca.gov/agendacenter,ok,ok,16,7,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://nevadacityca.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://nevadacityca.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://nevadacityca.gov/AgendaCenter/ViewFile/Agenda/_09092026-672?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://nevadacityca.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus http,
38:0800925,Akron town,CO,1745,https://townofakron.colorado.gov,https://www.townofakron.com/AgendaCenter,challenge,redirect_off_host,0,2,hub_and_home_unreachable,,,,False,,"hub_url is behind a human-verification challenge; stopped there; domain home redirects off-host, not fetched: https://www.townofakron.com",
38:0810105,Buena Vista town,CO,3127,https://chaffeecoco.portal.civicclerk.com,https://buenavistaco.gov/AgendaCenter,ok,ok,9,3,platform_found,youtube,https://www.youtube.com/channel/UCY06puXXR1zRO5a0RwhpVrQ,hub_icon_shortcut_redirect,False,youtube:https://www.youtube.com/channel/UCY06puXXR1zRO5a0RwhpVrQ,excluded non-actionable hit: civicplus https://buenavistaco.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://buenavistaco.gov/AgendaCenter/ViewFile/Agenda/_04152026-2139 (source=hub_hop_link); excluded non-actionable hit: civicplus https://buenavistaco.gov/AgendaCenter/ViewFile/Agenda/_04162026-2125 (source=hub_hop_link); excluded non-actionable hit: civicplus https://buenavistaco.gov/AgendaCenter/ViewFile/Agenda/_09032026-2196 (source=hub_hop_li,
38:0810600,Burlington city,CO,3171,https://burlingtoncolo.com,https://burlingtoncolo.com/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://burlingtoncolo.com/AgendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://burlingtoncolo.com/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://burlingtoncolo.com/AgendaCenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://burlingtoncolo.com/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://burlingtoncolo.com/AgendaCenter/ViewF,
38:0830340,Glendale city,CO,4465,https://glendale.co.us,https://glendale.co.us/AgendaCenter,ok,ok,15,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://glendale.co.us/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://glendale.co.us/AgendaCenter/ (source=home_page_anchor); excluded non-actionable hit: civicplus https://glendale.co.us/AgendaCenter/ (source=hub_hop_link); excluded non-actionable hit: civicplus https://glendale.co.us/AgendaCenter/ViewFile/Agenda/_09012026-305 (source=hub_hop_link); excluded non-actionable hit: civicplus https://glendale.co.u,
38:0830780,Glenwood Springs city,CO,10311,https://gwsco.gov,https://www.cogs.us/agendacenter,ok,redirect_off_host,9,3,platform_found,youtube,https://www.youtube.com/c/CityofGlenwoodSprings,hub_icon_shortcut_redirect,False,youtube:https://www.youtube.com/c/CityofGlenwoodSprings,"domain home redirects off-host, not fetched: https://www.cogs.us/; excluded non-actionable hit: civicplus https://www.cogs.us/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.cogs.us/AgendaCenter/ViewFile/Agenda/_11062025-2060 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.cogs.us/AgendaCenter/ViewFile/Agenda/_10162025-2058 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.cogs.us/AgendaCenter/Vi",
38:0835070,Hayden town,CO,1920,https://haydencolorado.com,https://co-hayden.civicplus.com/AgendaCenter/,ok,challenge,8,2,no_platform_link_found,,,,False,,domain home is behind a human-verification challenge; stopped there; excluded non-actionable hit: civicplus https://co-hayden.civicplus.com/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://co-hayden.civicplus.com/AgendaCenter/ViewFile/Agenda/_09172026-55 (source=hub_hop_link); excluded non-actionable hit: civicplus https://co-hayden.civicplus.com/AgendaCenter/ViewFile/Agenda/_09032026-52 (source=hub_hop_link); excluded non-actionable hit: civicplus ,
38:0847070,Lyons town,CO,2155,https://townoflyons.com,https://townoflyons.com/AgendaCenter,ok,ok,15,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://townoflyons.com/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://townoflyons.com/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://townoflyons.com/agendacenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://townoflyons.com/AgendaCenter/ViewFile/Agenda/_04292026-2753 (source=hub_hop_link); excluded non-actionable hit: civicplus https://townoflyon,
38:0852075,Morrison town,CO,394,https://morrisonco.us,https://morrisonco.us/AgendaCenter,ok,ok,15,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://morrisonco.us/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://morrisonco.us/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://morrisonco.us/agendacenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://morrisonco.us/AgendaCenter/ViewFile/Agenda/_01032024-919 (source=hub_hop_link); excluded non-actionable hit: civicplus https://morrisonco.us/agend,
38:0855980,Orchard City town,CO,3276,https://orchardcityco.org,https://orchardcityco.org/AgendaCenter,ok,ok,14,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://orchardcityco.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://orchardcityco.org/AgendaCenter/ViewFile/Agenda/_05052021-3 (source=hub_hop_link); excluded non-actionable hit: civicplus https://orchardcityco.org/rss.aspx#agendaCenter (source=hub_hop_link_page_anchor); excluded non-actionable hit: civicplus https://orchardcityco.org/AgendaCenter (source=hub_hop_link_page_anchor),
38:0870250,Silver Cliff town,CO,703,https://silvercliffco.com,https://silvercliffco.com/list.aspx#agendaCenter,ok,ok,11,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://silvercliffco.com/AgendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://silvercliffco.com/list.aspx#agendaCenter (source=hub_hop_link_page_anchor); excluded non-actionable hit: civicplus https://silvercliffco.com/AgendaCenter (source=hub_hop_link_page_anchor); excluded non-actionable hit: civicplus https://silvercliffco.com/AgendaCenter (source=home_hop_link_page_anchor),
38:0886310,Wray city,CO,2363,https://cityofwray.org,https://cityofwray.org/agendacenter,ok,ok,17,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://cityofwray.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://cityofwray.org/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://cityofwray.org/agendacenter (source=hub_icon_shortcut_page_anchor); excluded non-actionable hit: civicplus https://cityofwray.org/AgendaCenter/ViewFile/Agenda/_06092026-167 (source=hub_hop_link); excluded non-actionable hit: civicplus https:,
38:0908420,Bristol city,CT,62195,https://bristolct.gov,https://www.bristolct.gov/AgendaCenter,ok,timeout_then_timeout,9,3,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.bristolct.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus http://ct-bristol2.civicplus.com/735/YouTube (source=hub_icon_shortcut_page_anchor); excluded non-actionable hit: civicplus https://www.bristolct.gov/AgendaCenter/ViewFile/Agenda/_01252024-6603?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.bristolct.gov/AgendaCenter/ViewFile/Agenda/_12112023-6521?html=true (s,
38:0988050,Woodmont borough,CT,2392,https://boroughofwoodmont.us,https://boroughofwoodmont.us/list.aspx#agendaCenter,ok,ok,12,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://boroughofwoodmont.us/agendacenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://boroughofwoodmont.us/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://boroughofwoodmont.us/agendacenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://boroughofwoodmont.us/AgendaCenter (source=hub_hop_link_page_anchor); excluded non-actionable hit: civicplus https://boroughofwoodmont.,
38:1015440,Clayton town,DE,4511,https://clayton.delaware.gov,https://www.clayton.delaware.gov/AgendaCenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.clayton.delaware.gov/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.clayton.delaware.gov/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.clayton.delaware.gov/AgendaCenter/ViewFile/Agenda/_09142026-56 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.clayton.delaware.gov/AgendaCenter (source=home_hop_link); excluded non-actionab,
38:1201475,Anna Maria city,FL,1016,https://cityofannamaria.com,https://www.cityofannamaria.com/AgendaCenter,ok,blocked_then_blocked,8,2,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.cityofannamaria.com/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.cityofannamaria.com/AgendaCenter/ViewFile/Agenda/_06162025-80 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.cityofannamaria.com/AgendaCenter/ViewFile/Agenda/_07162026-114?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.cityofannamaria.com/AgendaCenter/ViewFile/Agen,
38:1211225,Cedar Key city,FL,736,https://cityofcedarkey.org,https://www.cityofcedarkey.org/AgendaCenter,challenge,ok,8,9,no_platform_link_found,,,,False,,hub_url is behind a human-verification challenge; stopped there; excluded non-actionable hit: civicplus https://www.cityofcedarkey.org/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.cityofcedarkey.org/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus https://www.cityofcedarkey.org/AgendaCenter/City-Commission-5 (source=home_hop_link_page_anchor); excluded non-actionable hit: civicplus https://www.cityofcedarkey.org/agendacente,
38:1211975,Chipley city,FL,3741,https://cityofchipley.com,https://cityofchipley.com/AgendaCenter,ok_browser_headers,ok,16,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://cityofchipley.com/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://cityofchipley.com/AgendaCenter/ViewFile/Agenda/_11282023-369 (source=hub_hop_link); excluded non-actionable hit: civicplus https://cityofchipley.com/rss.aspx#agendaCenter (source=home_hop_link_page_anchor); excluded non-actionable hit: civicplus https://cityofchipley.com/AgendaCenter/ViewFile/Agenda/_11142023-366 (source=hub_hop_link); ex,
38:1227000,Graceville city,FL,2219,https://cityofgraceville.com,https://cityofgraceville.com/agendacenter,ok,ok,13,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://cityofgraceville.com/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://cityofgraceville.com/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://cityofgraceville.com/AgendaCenter/ViewFile/Agenda/_02132024-99 (source=hub_hop_link); excluded non-actionable hit: civicplus https://cityofgraceville.com/agendacenter (source=home_hop_link); excluded non-actionable hit: civicplus,
38:1229200,Haverhill town,FL,2225,https://townofhaverhill-fl.gov,https://fl-haverhill.civicplus.com/agendacenter,ok,ok,16,8,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://fl-haverhill.civicplus.com/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://townofhaverhill-fl.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://fl-haverhill.civicplus.com/AgendaCenter/ViewFile/Agenda/_09242026-57 (source=hub_hop_link); excluded non-actionable hit: civicplus https://townofhaverhill-fl.gov/agendacenter (source=home_hop_link); excluded non-actionabl,
38:1230000,Hialeah city,FL,235388,https://hialeahfl.gov,https://www.hialeahfl.gov/AgendaCenter,ok,timeout_then_timeout,8,2,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.hialeahfl.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.hialeahfl.gov/AgendaCenter/ViewFile/Agenda/_09082026-1396 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.hialeahfl.gov/AgendaCenter/ViewFile/Agenda/_08252026-1383 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.hialeahfl.gov/AgendaCenter/ViewFile/Agenda/_08112026-1372 (source=hub_ho,
38:1233675,Indian Shores town,FL,1190,https://myindianshores.com,https://myindianshores.com/AgendaCenter,ok,ok,16,8,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://myindianshores.com/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://myindianshores.com/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://myindianshores.com/AgendaCenter/ViewFile/Agenda/_01212026-1179 (source=hub_hop_link); excluded non-actionable hit: civicplus https://myindianshores.com/AgendaCenter (source=home_hop_link); excluded non-actionable hit: civicplus https,
38:1235850,Juno Beach town,FL,3969,https://juno-beach.fl.us,https://juno-beach.fl.us/AgendaCenter,ok,ok,0,2,platform_found,youtube,https://www.youtube.com/@townofjunobeach477/streams,home_page_anchor,False,youtube:https://www.youtube.com/@townofjunobeach477/streams,excluded non-actionable hit: civicplus https://juno-beach.fl.us/list.aspx#agendaCenter (source=hub_page_anchor),
38:1235925,Jupiter Island town,FL,837,https://townofjupiterisland.com,https://townofjupiterisland.com/AgendaCenter,ok,ok,0,3,platform_found,civicclerk,https://jupiterislandfl.portal.civicclerk.com/event/349/media,civicclerk_listing_api,False,civicclerk:https://jupiterislandfl.portal.civicclerk.com/event/349/media; civicclerk:https://jupiterislandfl.portal.civicclerk.com/,excluded non-actionable hit: civicplus https://townofjupiterisland.com/rss.aspx#agendaCenter (source=hub_page_anchor),
38:1238625,Lake Placid town,FL,2561,https://lakeplacidfl.net,https://www.lakeplacidfl.net/AgendaCenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
38:1242625,Malabar town,FL,3175,https://townofmalabar.org,https://www.townofmalabar.org/AgendaCenter,ok,challenge,8,2,no_platform_link_found,,,,False,,"domain home is behind a human-verification challenge; stopped there; excluded non-actionable hit: civicplus https://www.townofmalabar.org/AgendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.townofmalabar.org/AgendaCenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://fl-malabar.civicplus.com/calendar.aspx?CID=14,22 (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.townofmalabar.org/AgendaCenter/ViewFile/Agenda/_",
38:1243250,Marineland town,FL,9,https://townofmarineland.org,https://www.townofmarineland.org/AgendaCenter,ok,ok,14,8,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.townofmarineland.org/AgendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.townofmarineland.org/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.townofmarineland.org/agendacenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.townofmarineland.org/AgendaCenter (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.townofmari,
38:1243375,Mary Esther city,FL,4070,https://cityofmaryesther.com,https://cityofmaryesther.com/AgendaCenter,ok,ok,14,10,platform_found,civicclerk,https://maryestherfl.portal.civicclerk.com/event/125/files,home_hop_link_page_anchor,False,civicclerk:https://maryestherfl.portal.civicclerk.com/event/125/files,excluded non-actionable hit: civicplus https://cityofmaryesther.com/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://cityofmaryesther.com/AgendaCenter/ViewFile/Agenda/_01062020-1 (source=hub_hop_link); excluded non-actionable hit: civicplus https://cityofmaryesther.com/rss.aspx#agendaCenter (source=hub_hop_link_page_anchor),
38:1258200,Ponce Inlet town,FL,3485,https://ponceinlet.gov,https://ponce-inlet.org/AgendaCenter,ok,blocked_then_blocked,8,2,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://ponce-inlet.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://ponce-inlet.org/AgendaCenter/ViewFile/Agenda/_04092026-729 (source=hub_hop_link); excluded non-actionable hit: civicplus https://ponce-inlet.org/AgendaCenter/ViewFile/Agenda/_09172026-750 (source=hub_hop_link); excluded non-actionable hit: civicplus https://ponce-inlet.org/AgendaCenter/ViewFile/Agenda/_09162026-749 (source=hub_hop_link); ex,
38:1258600,Port Richey city,FL,3637,https://portricheypd.gov,https://www.cityofportrichey.gov/AgendaCenter,challenge,ok,1,3,no_platform_link_found,,,,False,,hub_url is behind a human-verification challenge; stopped there,
38:1263375,San Antonio city,FL,1577,https://sanantonioflorida.org,https://www.sanantonioflorida.org/AgendaCenter,challenge,challenge,0,2,hub_and_home_unreachable,,,,False,,hub_url is behind a human-verification challenge; stopped there; domain home is behind a human-verification challenge; stopped there,
38:1267325,South Daytona city,FL,13906,https://southdaytona.org,https://www.southdaytona.org/AgendaCenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.southdaytona.org/AgendaCenter/ViewFile/Agenda/_09232026-47?html=true (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.southdaytona.org/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.southdaytona.org/AgendaCenter/ViewFile/Agenda/_08112026-45?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.southdaytona.org/AgendaCenter (source=home_hop_link),
38:1273025,Umatilla city,FL,3976,https://umatillafl.org,https://www.umatillafl.org/AgendaCenter,ok,ok,13,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.umatillafl.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.umatillafl.org/rss.aspx#agendaCenter (source=hub_hop_link_page_anchor); excluded non-actionable hit: civicplus http://cp-stcity.civicplus.com/support/application.pdf (source=home_hop_link_page_anchor); excluded non-actionable hit: civicplus https://www.umatillafl.org/AgendaCenter (source=hub_hop_link),
38:1327344,Emerson city,GA,2192,https://cityofemerson.org,https://www.cityofemerson.org/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.cityofemerson.org/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.cityofemerson.org/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.cityofemerson.org/AgendaCenter/ViewFile/Agenda/_03232026-1?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.cityofemerson.org/agendacenter (source=home_hop_link); excluded non-actionable h,
38:1328492,Fairmount city,GA,766,https://fairmountga.gov,https://www.fairmountga.gov/agendacenter,ok,ok,16,9,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://www.fairmountga.gov/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://www.fairmountga.gov/agendacenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://www.fairmountga.gov/AgendaCenter/ViewFile/Agenda/_12012026-52?html=true (source=hub_hop_link); excluded non-actionable hit: civicplus https://www.fairmountga.gov/agendacenter (source=home_hop_link); excluded non-actionable hit: civ,
38:1330424,Folkston city,GA,4701,https://cityoffolkston-ga.gov,https://ga-folkston.civicplus.com/AgendaCenter,ok,ok,16,8,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://ga-folkston.civicplus.com/list.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://ga-folkston.civicplus.com/AgendaCenter (source=home_page_anchor); excluded non-actionable hit: civicplus https://ga-folkston.civicplus.com/AgendaCenter/ViewFile/Agenda/_09212026-71 (source=hub_hop_link); excluded non-actionable hit: civicplus https://ga-folkston.civicplus.com/AgendaCenter (source=home_hop_link); excluded non-acti,
38:1335716,Grovetown city,GA,17843,https://cityofgrovetown.com,https://cityofgrovetown.com/AgendaCenter/City-Council-2/#_09142026-315,ok,ok,16,10,no_platform_link_found,,,,False,,excluded non-actionable hit: civicplus https://cityofgrovetown.com/rss.aspx#agendaCenter (source=hub_page_anchor); excluded non-actionable hit: civicplus https://cityofgrovetown.com/AgendaCenter/ViewFile/Agenda/_09142026-315 (source=hub_hop_link); excluded non-actionable hit: civicplus https://cityofgrovetown.com/AgendaCenter/Planning-Commission-5/#_09242026-314 (source=home_hop_link_page_anchor); excluded non-actionable hit: civicplus https://cityofgrovetown.com/AgendaCenter/ViewFile/Agenda/_08,
